# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   9.8790881079e-01,   7.8242132700e-01,   9.7760000000e-01
   9.8560765147e-01,   7.6295143300e-01,   9.7930000000e-01
   9.8775356472e-01,   7.4031291500e-01,   9.8040000000e-01
   9.8789470841e-01,   7.1397139200e-01,   9.7980000000e-01
   9.8612087585e-01,   7.3759052900e-01,   9.8040000000e-01
   9.8676247898e-01,   7.3248075200e-01,   9.7930000000e-01
   9.8524086772e-01,   7.2262377800e-01,   9.7860000000e-01
   9.8820151039e-01,   7.1935577000e-01,   9.8200000000e-01
   9.8804580361e-01,   7.7171528100e-01,   9.8010000000e-01
   9.8831393692e-01,   7.2143640300e-01,   9.8100000000e-01
   9.8966286583e-01,   7.3164837800e-01,   9.8130000000e-01
   9.8658745441e-01,   8.3350258400e-01,   9.7910000000e-01
   9.8826668174e-01,   7.6569417300e-01,   9.7980000000e-01

# TRAINING
#            energy,           variance,              error,      Hint strength,       elapsed time,   acceptance ratio 
   2.0240309864e+00,   1.1744087673e-01,   3.4269647902e-03,   0.0000000000e+00,   4.1849392080e+00,   9.8020000000e-01
   2.0393305614e+00,   1.2005706222e-01,   3.4649251395e-03,   1.0000000000e-02,   4.2797554700e+00,   9.8070000000e-01
   2.0631843083e+00,   1.1752093763e-01,   3.4281326933e-03,   2.0000000000e-02,   4.1864470990e+00,   9.8110000000e-01
   2.0574309604e+00,   9.6953199026e-02,   3.1137308655e-03,   3.0000000000e-02,   4.3423043470e+00,   9.8060000000e-01
   2.0805793745e+00,   9.4313189616e-02,   3.0710452556e-03,   4.0000000000e-02,   4.6277682990e+00,   9.8110000000e-01
   2.0869936207e+00,   8.4757934438e-02,   2.9113215975e-03,   5.0000000000e-02,   4.5284926590e+00,   9.7990000000e-01
   2.0956712112e+00,   8.3838291334e-02,   2.8954842658e-03,   6.0000000000e-02,   4.9306097830e+00,   9.8230000000e-01
   2.1105288074e+00,   8.7935723857e-02,   2.9653958228e-03,   7.0000000000e-02,   4.1573329260e+00,   9.8380000000e-01
   2.1393775299e+00,   9.6381487990e-02,   3.1045368091e-03,   8.0000000000e-02,   3.9949485140e+00,   9.8010000000e-01
   2.1410640281e+00,   8.0904096522e-02,   2.8443645428e-03,   9.0000000000e-02,   3.9582705510e+00,   9.8590000000e-01
   2.1433873145e+00,   8.2657276342e-02,   2.8750178494e-03,   1.0000000000e-01,   3.9275091250e+00,   9.8200000000e-01
   2.1518515325e+00,   7.7942923114e-02,   2.7918259816e-03,   1.1000000000e-01,   3.9407853400e+00,   9.8430000000e-01
   2.1580667443e+00,   7.5376159343e-02,   2.7454718965e-03,   1.2000000000e-01,   3.9894313580e+00,   9.8380000000e-01
   2.1769615867e+00,   8.7202989190e-02,   2.9530152250e-03,   1.3000000000e-01,   3.9944755080e+00,   9.8380000000e-01
   2.1907422081e+00,   8.8029505137e-02,   2.9669766621e-03,   1.4000000000e-01,   4.4427905460e+00,   9.8290000000e-01
   2.1981676484e+00,   1.9664013964e-01,   4.4344124711e-03,   1.5000000000e-01,   4.8678625800e+00,   9.8410000000e-01
   2.2079449121e+00,   9.3990460584e-02,   3.0657863687e-03,   1.6000000000e-01,   4.9522533860e+00,   9.8300000000e-01
   2.2223734041e+00,   1.0618293953e-01,   3.2585723795e-03,   1.7000000000e-01,   4.3716375210e+00,   9.8280000000e-01
   2.2288225359e+00,   1.2344809109e-01,   3.5135180530e-03,   1.8000000000e-01,   4.1993300360e+00,   9.8340000000e-01
   2.2478903063e+00,   1.5375367171e-01,   3.9211436050e-03,   1.9000000000e-01,   4.4407300050e+00,   9.8030000000e-01
   2.2625863555e+00,   1.7652591512e-01,   4.2014987221e-03,   2.0000000000e-01,   4.2253588940e+00,   9.8430000000e-01
   2.2535723387e+00,   1.6845054898e-01,   4.1042727611e-03,   2.1000000000e-01,   4.2690771820e+00,   9.8150000000e-01
   2.2850322508e+00,   2.0781123115e-01,   4.5586317152e-03,   2.2000000000e-01,   4.5853615990e+00,   9.8330000000e-01
   2.3086550106e+00,   4.3313745195e-01,   6.5813178920e-03,   2.3000000000e-01,   5.0024811610e+00,   9.8410000000e-01
   2.3070594060e+00,   3.4864619094e-01,   5.9046269225e-03,   2.4000000000e-01,   5.9211585060e+00,   9.8300000000e-01
   2.3048853447e+00,   3.8802278673e-01,   6.2291475077e-03,   2.5000000000e-01,   6.1584133290e+00,   9.8210000000e-01
   2.3263069729e+00,   1.9218305223e-01,   4.3838687507e-03,   2.6000000000e-01,   4.1243191550e+00,   9.8520000000e-01
   2.3270877715e+00,   1.6328423711e-01,   4.0408444304e-03,   2.7000000000e-01,   4.0487337760e+00,   9.8350000000e-01
   2.3471466122e+00,   2.5818708101e-01,   5.0812112829e-03,   2.8000000000e-01,   3.9663859960e+00,   9.8360000000e-01
   2.3540102059e+00,   2.2364588042e-01,   4.7291212759e-03,   2.9000000000e-01,   4.1297727830e+00,   9.8360000000e-01
   2.3542308476e+00,   1.5081686339e-01,   3.8835146889e-03,   3.0000000000e-01,   4.7795641250e+00,   9.8500000000e-01
   2.3800874209e+00,   1.9502897469e-01,   4.4162084947e-03,   3.1000000000e-01,   5.7080220090e+00,   9.8430000000e-01
   2.3953613721e+00,   3.3982740779e-01,   5.8294717410e-03,   3.2000000000e-01,   6.2613350050e+00,   9.8140000000e-01
   2.3971052282e+00,   2.1337504094e-01,   4.6192536295e-03,   3.3000000000e-01,   5.9412890820e+00,   9.8520000000e-01
   2.4091673391e+00,   3.5733447713e-01,   5.9777460395e-03,   3.4000000000e-01,   5.2327817140e+00,   9.8420000000e-01
   2.4324674216e+00,   3.4617737043e-01,   5.8836839687e-03,   3.5000000000e-01,   5.5696948900e+00,   9.8390000000e-01
   2.4373812380e+00,   2.6855286277e-01,   5.1822086292e-03,   3.6000000000e-01,   5.7151527710e+00,   9.8380000000e-01
   2.4438485893e+00,   2.7765307939e-01,   5.2692796414e-03,   3.7000000000e-01,   6.0523275690e+00,   9.8380000000e-01
   2.4509627576e+00,   4.0102873752e-01,   6.3326829821e-03,   3.8000000000e-01,   5.5540473130e+00,   9.8430000000e-01
   2.4611719089e+00,   2.8900576742e-01,   5.3759256637e-03,   3.9000000000e-01,   5.9513060780e+00,   9.8630000000e-01
   2.4927915894e+00,   5.6557140216e-01,   7.5204481393e-03,   4.0000000000e-01,   5.9521581300e+00,   9.8460000000e-01
   2.4899271336e+00,   5.3395553700e-01,   7.3072261290e-03,   4.1000000000e-01,   5.8937647830e+00,   9.8500000000e-01
   2.5058159482e+00,   5.6646058145e-01,   7.5263575616e-03,   4.2000000000e-01,   4.5112885750e+00,   9.8590000000e-01
   2.5024386896e+00,   3.4985239690e-01,   5.9148321777e-03,   4.3000000000e-01,   4.8508104310e+00,   9.8370000000e-01
   2.5189246408e+00,   5.5659935020e-01,   7.4605586265e-03,   4.4000000000e-01,   4.2513351700e+00,   9.8150000000e-01
   2.5127873896e+00,   7.9880747747e-01,   8.9376030202e-03,   4.5000000000e-01,   4.1521802480e+00,   9.8530000000e-01
   2.5561145887e+00,   4.2906134357e-01,   6.5502774259e-03,   4.6000000000e-01,   4.4468882800e+00,   9.8340000000e-01
   2.5636264380e+00,   6.3696560700e+00,   2.5238177569e-02,   4.7000000000e-01,   4.5352463270e+00,   9.8520000000e-01
   2.5667402558e+00,   5.8969192175e-01,   7.6791400674e-03,   4.8000000000e-01,   4.3821804740e+00,   9.8280000000e-01
